SENTIMENT, ID, DATE, BAKWAS, USER,TEXT, Unnamed: 7
4,1467990253,Mon Apr 06 23:08:53 PDT 2009,NO_QUERY,neenz,"@blueargon I lived the first handful of years of my life in Jacksonville, NC ",
4,1467990275,Mon Apr 06 23:08:55 PDT 2009,NO_QUERY,seriouslyben,is home from work ,
4,1467990285,Mon Apr 06 23:08:53 PDT 2009,NO_QUERY,pleasefindthis,"@alix_says, it's just like school except there's even more homework and everyone's a lot nicer (normally) ",
4,1467990299,Mon Apr 06 23:08:53 PDT 2009,NO_QUERY,ATG,@Jnez How are the kitties/kiddies? ,
4,1467990301,Mon Apr 06 23:08:53 PDT 2009,NO_QUERY,rockstarchick,@ILUVNKOTB he wants u to follow who he follows on twitter. some very nice organizations ,
4,1467990350,Mon Apr 06 23:08:54 PDT 2009,NO_QUERY,sunilnagaraj,@lockbox EC year is nicer and you can stay up til 2am only if you prefer ,
4,1467990366,Mon Apr 06 23:08:55 PDT 2009,NO_QUERY,strawbrykiwi,@tweeterdiva already did! ,
4,1467990416,Mon Apr 06 23:08:56 PDT 2009,NO_QUERY,papermelody,i drew a cute baby zebra i think he is my favorite so far ,
4,1467990444,Mon Apr 06 23:08:56 PDT 2009,NO_QUERY,jima6636,http://tinyurl.com/dg82p9  ok this might be in top 5 funny family guy clips ,
4,1468004142,Mon Apr 06 23:12:50 PDT 2009,NO_QUERY,imaaznpopstar,Hamu is on my tour tm!!!! I'm excited ,
4,1468004185,Mon Apr 06 23:12:51 PDT 2009,NO_QUERY,_iStone_,"http://twitpic.com/2y3pg Not what I need for my current project, but THIS is ONE FUN &amp; FUNKY FONT! ",
4,1468004233,Mon Apr 06 23:12:52 PDT 2009,NO_QUERY,LeaoT,making dinner with my son ,
4,1468004308,Mon Apr 06 23:12:53 PDT 2009,NO_QUERY,couurtneyy,@rachhiiee_ jenny knows i love er. ,
4,1468004364,Mon Apr 06 23:12:56 PDT 2009,NO_QUERY,afrozeke,@McCainBlogette Head over to the nearest Walgreens.  You need ear plugs and beer STAT.  ,
4,1468004455,Mon Apr 06 23:12:56 PDT 2009,NO_QUERY,aleskywalker,@TissieTC I agree with you!.. @nick_carter doesnt love us as much as @brian_littrell does  ? cuz he comes and visit us at fanclub chat!,
4,1468004472,Mon Apr 06 23:12:56 PDT 2009,NO_QUERY,NegativeNatalie,@ty_fed u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! ,
4,1468004484,Mon Apr 06 23:12:59 PDT 2009,NO_QUERY,l_eau,"@Jon_Favreau &quot;never worked on a sequel&quot; Maybe that's what we need to have a sequel live up to the first? Either way, can't wait! ",
4,1468004505,Mon Apr 06 23:12:56 PDT 2009,NO_QUERY,aquaticgal02,"@socalgurl83 LOL nice, thanks for translating ",
4,1468004521,Mon Apr 06 23:12:57 PDT 2009,NO_QUERY,yvonovy,@chanc Can't wait to see you in 4 sleeps and 3 days! ,
4,1468004549,Mon Apr 06 23:12:57 PDT 2009,NO_QUERY,anna_lenask,Good morning everyone ,
4,1468004626,Mon Apr 06 23:12:59 PDT 2009,NO_QUERY,SecureSun,@tipsen5537 i should've clarified...why can't everything just work *for me* ,
4,1468004631,Mon Apr 06 23:12:59 PDT 2009,NO_QUERY,nekkidfairy,@JACATRENICH there ya go silly boy. nice job ,
4,1468004632,Mon Apr 06 23:12:59 PDT 2009,NO_QUERY,br0nnie,@JoeandJesse awesome!!! see you there!! ,
4,1468004732,Mon Apr 06 23:13:00 PDT 2009,NO_QUERY,lotay,@lspearmanii @milagro88 @dmf71 @paulmason10538 @mauibeech @gunka @maczter @ThankTank  #Gratitude,
4,1468004855,Mon Apr 06 23:13:05 PDT 2009,NO_QUERY,brtlightsphere,"@Dr_Alli Will Jack EVER die?! He's defied death more times than I can count...dude's got more lives than a cat, lol. ",
4,1468004931,Mon Apr 06 23:13:04 PDT 2009,NO_QUERY,sabrinaross,@jonnylawchicago...I appreciate the recs ,
4,1468004935,Mon Apr 06 23:13:04 PDT 2009,NO_QUERY,filos,@davekim volunteer for the hunch beta invite... ,
4,1468005014,Mon Apr 06 23:13:05 PDT 2009,NO_QUERY,lolasims,@phillyan man ur picture is so small on my phone... I can't tell fropm that...give me a hint ,
4,1468005019,Mon Apr 06 23:13:05 PDT 2009,NO_QUERY,Johnfaefife,Training course today so just hope to stay awake through it ,
4,1468005051,Mon Apr 06 23:13:05 PDT 2009,NO_QUERY,gabydi,@IsabellaMCullen Rodneys at Yaletown. May I ask who you are? ,
4,1468005084,Mon Apr 06 23:13:06 PDT 2009,NO_QUERY,austinhill,"@MissGoogle Dubai to Montreal, not a big relocation shock is it ? ",
4,1468005206,Mon Apr 06 23:13:09 PDT 2009,NO_QUERY,DitEjM,YO CONOSCO A SUMMER GLAU !!!!!!!!! SUMMER GLAU IS MY FRIEND ,
4,1468005267,Mon Apr 06 23:13:09 PDT 2009,NO_QUERY,ShaeFreeman,"@SinnamonS damn, I guess I'll be up for it afterall...for awhile anyway ",
4,1468005311,Mon Apr 06 23:13:10 PDT 2009,NO_QUERY,blacksneakers,@lightinthesky wow. enjoy! ,
4,1468005385,Mon Apr 06 23:13:12 PDT 2009,NO_QUERY,jackybabe,@nicefaceMITCHIE girllllll you know ,
4,1468005388,Mon Apr 06 23:13:12 PDT 2009,NO_QUERY,cpsia,@lynj65 Thanks for the encouragement! ,
4,1468005394,Mon Apr 06 23:13:12 PDT 2009,NO_QUERY,FizzyDuck,@vene2ia I know...what a crazy world! ,
4,1468005406,Mon Apr 06 23:13:12 PDT 2009,NO_QUERY,baileyelise,Mmmmmm shower and cozy bed. Soooo nice after this long day ,
4,1468005431,Mon Apr 06 23:13:13 PDT 2009,NO_QUERY,ashok567,mock + documentary=mockumentary  ,
4,1468005450,Mon Apr 06 23:13:13 PDT 2009,NO_QUERY,KiwiBeck,I have this strange desire to go to confession!!!!! ,
4,1468005505,Mon Apr 06 23:13:14 PDT 2009,NO_QUERY,astrologee,@i_reporter answer sent in dm. try it ,
4,1468005511,Mon Apr 06 23:13:16 PDT 2009,NO_QUERY,Melamachinko,"@brooklynunion cuz ur 3pm is my 9am and Id be either asleep or airport- bound...  Ima sneak sum'n special in 4u, tho ;-)",
4,1468005581,Mon Apr 06 23:13:16 PDT 2009,NO_QUERY,Yahtzee27,@littrellfans Its all good. Just figured you would like to know. ,
4,1468005607,Mon Apr 06 23:13:16 PDT 2009,NO_QUERY,CelebrityPrince,@nicolerichie Yea I remember it ,
4,1468005634,Mon Apr 06 23:13:16 PDT 2009,NO_QUERY,MerCleve,@matt_the_great forget the rest...You need to spend the night in prayer cause your only hope tomorrow is a good dose of grace &amp; mercy! ,
4,1468005638,Mon Apr 06 23:13:17 PDT 2009,NO_QUERY,andreadiaz,"@mileycyrus  milezzzzzz, you are da best &amp; ur music 2. cant wait 4 da hm movie, it will rock   love ya .",
4,1468005672,Mon Apr 06 23:13:17 PDT 2009,NO_QUERY,tri_harder,Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training ,
4,1468005841,Mon Apr 06 23:13:20 PDT 2009,NO_QUERY,mackied,Mackie Manhattan is in the building ,
4,1468005939,Mon Apr 06 23:13:21 PDT 2009,NO_QUERY,momess,just got TwitterFox.... so excited! ,
4,1468006001,Mon Apr 06 23:13:22 PDT 2009,NO_QUERY,darksoulkiller,http://www.flashsell.co.cc/parfumeslist.html - Fragrance House offer up to 70 % off ! Amazing ,
4,1468006008,Mon Apr 06 23:13:22 PDT 2009,NO_QUERY,debraKetchner,It's a brand new day  Dr. Horrible is AWESOME!!! http://www.hulu.com/watch/28343/dr-horribles-sing-along-blog#s-p1-st-i0,
4,1468006012,Mon Apr 06 23:13:22 PDT 2009,NO_QUERY,julzy13,ahhhh time to feed the tribe lol chicken casserole with veg yummo ,
4,1468006013,Mon Apr 06 23:13:22 PDT 2009,NO_QUERY,joshfittell,"@RobKardashian Rob, Your my fav Kardashian, Please say Hi to me ",
4,1468006041,Mon Apr 06 23:13:23 PDT 2009,NO_QUERY,vitaminjeff,@hanlly That was a cool blink song. ,
4,1468006048,Mon Apr 06 23:13:23 PDT 2009,NO_QUERY,Scyranth,@ShawnORourke lol tru dat! thanks bro! ,
4,1468006095,Mon Apr 06 23:13:24 PDT 2009,NO_QUERY,nicktengler,I got sunburn today haha. i was outside the wholeee day SKATINGGG ,
4,1468006104,Mon Apr 06 23:13:24 PDT 2009,NO_QUERY,HarryHarley,@dmf71 rrrrrr you so very sweet a big hi to you!!!!!!! ,
4,1468006146,Mon Apr 06 23:13:25 PDT 2009,NO_QUERY,lizamtl,@Katnkyeri MAD RESPECT to you! ,
4,1468006158,Mon Apr 06 23:13:25 PDT 2009,NO_QUERY,fiona2369,For everyones clarification I am not on the run from the law or anything I am just having a few quiet months trying not to go out ,
4,1468006199,Mon Apr 06 23:13:26 PDT 2009,NO_QUERY,babybluazn,loves spending time with a newborn... i love you zoe!   so happy you joined us early!,
4,1468006204,Mon Apr 06 23:13:26 PDT 2009,NO_QUERY,Caeleth,@FrankSchuil IRL is way more user friendly in my opinion ,
4,1468006248,Mon Apr 06 23:13:26 PDT 2009,NO_QUERY,seefit,@BeadieJay Thanks (twice).  Work start date put back again. Maybe Thursday. Maybe after Easter.,
4,1468006252,Mon Apr 06 23:13:26 PDT 2009,NO_QUERY,JavaJunky,@juliaroy you are just a tumbling fool. Love it. ,
4,1468006292,Mon Apr 06 23:13:27 PDT 2009,NO_QUERY,marcfennell,@triplejHack true off to the #startrekmovie world premiere soonish. enjoy talking about supa-fast interwebs with conroy ,
4,1468006417,Mon Apr 06 23:13:29 PDT 2009,NO_QUERY,annabethblue,"hehe, I'm such a dork, but I like my hat anyway.  ",
4,1468006424,Mon Apr 06 23:13:29 PDT 2009,NO_QUERY,Cyberela,Good morning Twitt-dudes for all around the world ,
4,1468006425,Mon Apr 06 23:13:29 PDT 2009,NO_QUERY,spleendingo,"@Staci_Marie I have to go outside to smoke, so I do that all the time. I live next door to a bar so the sounds aren't always soothing lol ",
4,1468006465,Mon Apr 06 23:13:30 PDT 2009,NO_QUERY,activistchica,@JonathanRKnight Yay...Jon is an activist too!  Wooho...,
4,1468006715,Mon Apr 06 23:13:35 PDT 2009,NO_QUERY,melkins,@JoeyLibetta Been better. Sore throat and sniffles today. You well? ,
4,1468006735,Mon Apr 06 23:13:37 PDT 2009,NO_QUERY,dj_bubble,done with all preparation... starting revision now..  i have my signals ans systems exam today .. wish me luck people.... ,
4,1468006771,Mon Apr 06 23:13:36 PDT 2009,NO_QUERY,carolxq,@flamingindigo @natalielim click mouse! hahaha... i dont work with mice. ,
4,1468006789,Mon Apr 06 23:13:36 PDT 2009,NO_QUERY,FerdinandFelix,Thanks to my new followers! ,
4,1468006808,Mon Apr 06 23:13:37 PDT 2009,NO_QUERY,fallenangel32,can't wait for ball season to start in 3 weeks!  Getting my ball equipment home this week ,
4,1468006833,Mon Apr 06 23:13:37 PDT 2009,NO_QUERY,JOJO1124,@LaBelleMusik I got slumdog millionaire from my netflix today. yeaaaaaa ,
4,1468006864,Mon Apr 06 23:13:38 PDT 2009,NO_QUERY,JT_RANTANIITTY,Fun sight: A biker got sandwiched bettwen two cars in high speed..Did he die?NO! he just stod up with his sigaret still firm in his moth! ,
4,1468006871,Mon Apr 06 23:13:38 PDT 2009,NO_QUERY,La_Pura_Vida,"Had an interesting, really random day... I'm glad my friends have found it hilarious... keeps me goinig. ",
4,1468006875,Mon Apr 06 23:13:38 PDT 2009,NO_QUERY,Ach3l3s,@DaveBos its okay ive done it once didnt but Wooo Stayed up longer then expected lol ,
4,1468006912,Mon Apr 06 23:13:38 PDT 2009,NO_QUERY,garrymullen,@dk_emmanuel Solomon was supposed to be wise - but 3000 wives - I'm thinking not ,
4,1468006916,Mon Apr 06 23:13:38 PDT 2009,NO_QUERY,Myjadedsavior,Bad day today just bad but loved seeing sancha again ,
4,1468006981,Mon Apr 06 23:13:40 PDT 2009,NO_QUERY,gabbolina,"I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan...",
4,1468006992,Mon Apr 06 23:13:40 PDT 2009,NO_QUERY,LexieEphraim,had a great ending to a great day!  Being brave pays off.  Thank you Jesus-seriously.  Now off to watch the Hills and then bed!,
4,1468007017,Mon Apr 06 23:13:40 PDT 2009,NO_QUERY,Hetty4Christ,Pray for my friend @growline late work...pray it all goes well...with energy from our Lord!!  God is Good! #worldprayer,
4,1468007072,Mon Apr 06 23:13:41 PDT 2009,NO_QUERY,pluggdin,@KesavaReddy  mba is good for learning tools/techniques..but one shouldn't start taking the jargons seriously!,
4,1468007080,Mon Apr 06 23:13:42 PDT 2009,NO_QUERY,brandicole09,@materialBITCH totally real! Theres no way that was faked! Aweosme though  HA,
4,1468007157,Mon Apr 06 23:13:43 PDT 2009,NO_QUERY,SytseB,taking a shower ,
4,1468007178,Mon Apr 06 23:13:43 PDT 2009,NO_QUERY,sharapovasthigh,"@Hail_Mary_Jane They banned me so I can't help you myself, hopefully others will ",
4,1468007179,Mon Apr 06 23:13:43 PDT 2009,NO_QUERY,dees_world,"believes i'm a twitter-whore. (twitterers Anonymous), T.A meetings here i come ",
4,1468007187,Mon Apr 06 23:13:43 PDT 2009,NO_QUERY,iDiamante,"@chamillionaire naw naw fuck that son, fuck that, u best respond to every tweet and twit u fuckin get! fuck the studio! fuck your life! ",
4,1468007208,Mon Apr 06 23:13:44 PDT 2009,NO_QUERY,jemz,"@MiltyKiss what are the theme songs for each, again? All I know is DBSK's Rising Sun is in it! ",
4,1468007253,Mon Apr 06 23:13:44 PDT 2009,NO_QUERY,deraven,"OK, that was good. Totally grooves with a lot of the mythos in the original. &quot;There are those who believe life here began out there...&quot; ",
4,1468007263,Mon Apr 06 23:13:45 PDT 2009,NO_QUERY,Mz_Jamie_e,"@CuttaC @cocoandbreezy @zillaman @DatBoiBabyC @WRECKAMIC @ and everyone on here reppin Texas and Dallas, Mad Love &lt;3 Good nite y'all ",
4,1468007320,Mon Apr 06 23:13:46 PDT 2009,NO_QUERY,KarenTweet,@ColorBakery http://twurl.cc/qs4 Try this page ,
4,1468007334,Mon Apr 06 23:13:46 PDT 2009,NO_QUERY,idonthavefleas,@camillejaiden I saw that ,
4,1468007345,Mon Apr 06 23:13:46 PDT 2009,NO_QUERY,Cari_Dale,@JonathanRKnight Don't let the bedbugs bite.   Sweet dreams.,
4,1468007393,Mon Apr 06 23:13:47 PDT 2009,NO_QUERY,MariaJonas09,@NileyJemiLover Your Welcome Bestie Whats Up Hunz? ,
4,1468007412,Mon Apr 06 23:13:49 PDT 2009,NO_QUERY,jsvendsen19,done with &quot;The Hills&quot;......have the flu....I think? But I need a smoke. LOL. ,
4,1468007433,Mon Apr 06 23:13:48 PDT 2009,NO_QUERY,txcranberry,@christy8_77 and just when did you arrive? hiya girlie ,
4,1468007455,Mon Apr 06 23:13:49 PDT 2009,NO_QUERY,mturac,/nickserv register izon 123456 xxx@gmail.com  re: http://ff.im/1XVdh,
4,1468007501,Mon Apr 06 23:13:50 PDT 2009,NO_QUERY,wEeNiE_LaLa_,GOOD NITE EVERBODY I HAD A LONG DAY AND DID A PROJECT NOW IT IS FINALLY TIME TO GET SOME REST PEACE ,
4,1468007568,Mon Apr 06 23:13:51 PDT 2009,NO_QUERY,SpiderxBear,@marlycat  :o do i have 2 say hey to continue been followed?!  ily ,
4,1468007617,Mon Apr 06 23:13:52 PDT 2009,NO_QUERY,sezjeuric,@katayy what do you think of Kelly clarkson? her new album has been pumping through my MP3 player for weeks now ,
4,1468007629,Mon Apr 06 23:13:52 PDT 2009,NO_QUERY,RoCkThAtThAnG,@Prince_P follow me chris!! ,
4,1468007707,Mon Apr 06 23:13:56 PDT 2009,NO_QUERY,activistchica,@JonathanRKnight Good bless you too! hehe  Hasta pronto!!,
4,1468007828,Mon Apr 06 23:13:56 PDT 2009,NO_QUERY,asweetknightowl,@nanalipzz89 BabyKnightOwl  I won't call you Trudy if you don't want it lol I am fine why are you in a bad mood sweetheart?,
4,1468007859,Mon Apr 06 23:13:56 PDT 2009,NO_QUERY,mykl4,"@GayTwink just for future reference, since i know you plan to message me hourly, its mykl4 with an L not a 1 ",
4,1468007903,Mon Apr 06 23:13:57 PDT 2009,NO_QUERY,gcrush,"I M La Boheme: NSFW hey guys, spread the word! the green party is in town!  �I...: hey guy.. http://tinyurl.com/dlevo2",
4,1468020455,Mon Apr 06 23:17:44 PDT 2009,NO_QUERY,FoxnHoundMegan,@thejoe78 sounds like you're enjoying pregnancy ,
4,1468020469,Mon Apr 06 23:17:46 PDT 2009,NO_QUERY,gerrymoth,"@paulmason10538 Ha-ha, don't you go starting again. I've stopped playing with it now, Mobbler I mean ",
4,1468020560,Mon Apr 06 23:17:46 PDT 2009,NO_QUERY,kreativlink,@NOSSOATELIE Thank you dear! ,
4,1468020585,Mon Apr 06 23:17:47 PDT 2009,NO_QUERY,shoplollywood,zombies can be cute... in cupcake form... on a necklace   http://tinyurl.com/djbec4,
4,1468020773,Mon Apr 06 23:17:50 PDT 2009,NO_QUERY,MalaysianLife,@daydreamer20 Good post. ,
4,1468020778,Mon Apr 06 23:17:50 PDT 2009,NO_QUERY,hals_ramu,One more hour for lunch .. its tough to kill time.. particularly when u are supposed to be working ,
4,1468020781,Mon Apr 06 23:17:51 PDT 2009,NO_QUERY,Blux,@thecrazyjogger ITC latest changes to the network made me crazy yesterday ! but now it seems to work ok ,
4,1468020798,Mon Apr 06 23:17:51 PDT 2009,NO_QUERY,Agitatore,"REALLY heavy rain, at the top of 18flr building  Splendid.",
4,1468020806,Mon Apr 06 23:17:53 PDT 2009,NO_QUERY,Girlyme,At work...only 2 more days to go and then i am off for 7 more days  yay!!!,
4,1468020855,Mon Apr 06 23:17:52 PDT 2009,NO_QUERY,seanwesleep,being sexy and really happy ,
4,1468020953,Mon Apr 06 23:17:54 PDT 2009,NO_QUERY,curly768,Desk up to �1.24. I think it'll be a flyer! ,
4,1468020960,Mon Apr 06 23:17:54 PDT 2009,NO_QUERY,ItsDawns,@BuzzEdition how have you been susan ,
4,1468020979,Mon Apr 06 23:17:54 PDT 2009,NO_QUERY,serengetisunset,My My Book just arrived  It was sitting in a box 10 times its size. Just roll-y poll-ying around.,
4,1468021051,Mon Apr 06 23:17:55 PDT 2009,NO_QUERY,tonistack,"I'm going so good without myspace, msn and stuff ",
4,1468021092,Mon Apr 06 23:17:56 PDT 2009,NO_QUERY,Brandon128,Goodnight ,
4,1468021122,Mon Apr 06 23:17:57 PDT 2009,NO_QUERY,ANPshine,"@karanbir Excuse me? 3 yrs ago you were all over Subway's nuts  Indian Restaurant, cuz all these years I still haven't been to one.",
4,1468021126,Mon Apr 06 23:17:57 PDT 2009,NO_QUERY,intelligent113,@stanleytang I agree it is much more productive without Twitter ,
4,1468021140,Mon Apr 06 23:17:57 PDT 2009,NO_QUERY,Yakoda,"No much traffic at the vacation time, but the few cars are driving more than crazy. Most germans are very agressive drivers.I miss Canada ",
4,1468021160,Mon Apr 06 23:17:58 PDT 2009,NO_QUERY,hakattak,Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.,
4,1468021173,Mon Apr 06 23:17:58 PDT 2009,NO_QUERY,nsastrasasmita,"Once, I told him a story about ghosts being in my room.. For days, he talked about being very afraid. This kid knows how to heal himself. ",
4,1468021176,Mon Apr 06 23:17:58 PDT 2009,NO_QUERY,arowarth,"I'll sleep well tonight.... If the missus doesn't kick me out for being so late home, that is ",
4,1468021209,Mon Apr 06 23:17:58 PDT 2009,NO_QUERY,kimberleykeane,anyone who reads my twitter is either very into education or bored le crazy! might throw in some naughty words to spruce my page up tehe ,
4,1468021270,Mon Apr 06 23:18:00 PDT 2009,NO_QUERY,marketingmuscle,"What an awesome day   Boy am I grateful &amp; blessed, and I know it.",
4,1468021273,Mon Apr 06 23:18:00 PDT 2009,NO_QUERY,DimaShay,"Progress on the Math Quilt is slow, but steady. Tomorrow I will teach children and finish sewing the Quilt. Then on to my beloved comics ",
4,1468021275,Mon Apr 06 23:18:02 PDT 2009,NO_QUERY,triner,@teleken It's a feat of USB engineering! Makes every day a party.  ,
4,1468021347,Mon Apr 06 23:18:01 PDT 2009,NO_QUERY,pagankinktress,@mydesire I saw that earlier on Darker Sights/Sounds. I subscribe to that blog in my google reader.  Yummmminesssssss.,
4,1468021367,Mon Apr 06 23:18:02 PDT 2009,NO_QUERY,DanielChambers,Back on the 7am train ... Rubbish! Only for 3 days though! ,
4,1468021426,Mon Apr 06 23:18:03 PDT 2009,NO_QUERY,thecoffman,@bustxamovex i love you ,
4,1468021590,Mon Apr 06 23:18:05 PDT 2009,NO_QUERY,supastarjork84,@mrskutcher ur awesome ,
4,1468021627,Mon Apr 06 23:18:06 PDT 2009,NO_QUERY,omg_pichu,fight fight fight ,
4,1468021659,Mon Apr 06 23:18:07 PDT 2009,NO_QUERY,meganceciil,currently obsessed with John Mayer's rendition of Free Fallin' http://tinyurl.com/cddc7g   ,
4,1468021671,Mon Apr 06 23:18:07 PDT 2009,NO_QUERY,Beregond,"@ninjen G'Night, youngster. Rest well. ",
4,1468021751,Mon Apr 06 23:18:09 PDT 2009,NO_QUERY,_problematique,@adeline_sky  that sounds fantastic! You're amazing! We need to watch some Muse gigs too! Shall we do it Saturday night?,
4,1468021782,Mon Apr 06 23:18:09 PDT 2009,NO_QUERY,Strok,It's a sunny day today! This spells sweat hell if I go out for tennis. Overweight and out of shape and I'm about to run around an hour! ,
4,1468021796,Mon Apr 06 23:18:10 PDT 2009,NO_QUERY,Lyndze11,@StarChile.....ahhh.....alright. Thanks. Congrat's on your team's win today ,
4,1468021850,Mon Apr 06 23:18:11 PDT 2009,NO_QUERY,sherryness,@ariherzog Fun stuff!  Night Ari!  I'm sure blip will be there tomorrow! ,
4,1468021861,Mon Apr 06 23:18:11 PDT 2009,NO_QUERY,WALASIA,"@janeeTMB thank U so much, you're not late, technically there are 45 mins left in the day since I'm in Cali.  ",
4,1468021893,Mon Apr 06 23:18:12 PDT 2009,NO_QUERY,hrvenkatesh,@shilshi older by a few days on twitter! let's see who puts a profile pic first ,
4,1468021998,Mon Apr 06 23:18:13 PDT 2009,NO_QUERY,therealhc,Just got back after an rough roadtrip to Amsterdam on the motorcycle. Had an excellent time there ,
4,1468022086,Mon Apr 06 23:18:15 PDT 2009,NO_QUERY,djbabyyu,@janicerose brody my friend ,
4,1468022106,Mon Apr 06 23:18:15 PDT 2009,NO_QUERY,LBOI,"@cobaltcow that's so true! Thnx man, that means an awful lot to me ",
4,1468022111,Mon Apr 06 23:18:15 PDT 2009,NO_QUERY,MandabCEO,God is a faithful God...i said promising and promising it was. Time for bed...so tomorrow may bring another beautiful day  goodnight luvs.,
4,1468022131,Mon Apr 06 23:18:16 PDT 2009,NO_QUERY,ChiiNADoLL,BeiiNg NaUgHtY ,
4,1468022154,Mon Apr 06 23:18:16 PDT 2009,NO_QUERY,gaytwink,"@mkl4  oops sorry dude, i'll go and get on that.  i'll be looking forward to your tweets ",
4,1468022188,Mon Apr 06 23:18:16 PDT 2009,NO_QUERY,LeftCoastMama,@stylekid  the mint ones are the fall cookies.  The spring ones are the chocolate/vanilla.  I think I can still get some mint ones. ,
4,1468022219,Mon Apr 06 23:18:17 PDT 2009,NO_QUERY,amyebartlett,@ilovespots Thank you  I hope the boys wear them this week!,
4,1468022231,Mon Apr 06 23:18:17 PDT 2009,NO_QUERY,sexymercedes,"@mandyblake  I was just about to X out of here for the night and saw your post, I started laughing!  You are funny!!  ",
4,1468022232,Mon Apr 06 23:18:17 PDT 2009,NO_QUERY,gabysslave,@tickvg ooh sounds painful but have a good one ,
4,1468022272,Mon Apr 06 23:18:18 PDT 2009,NO_QUERY,Cari_Dale,@hellivina You just gotta find something that speaks to you - and dive in.   I help rescued animals - those fuzzy faces make it worthwhile,
4,1468022324,Mon Apr 06 23:18:19 PDT 2009,NO_QUERY,Disaster08,http://twitpic.com/2y3v4 - vote for Gilles Marini on Dancing with the Stars! ,
4,1468022347,Mon Apr 06 23:18:19 PDT 2009,NO_QUERY,fozmeadows,"@Eeoor - My pleasure! Let me know if you end up subbing, and what ",
4,1468022414,Mon Apr 06 23:18:21 PDT 2009,NO_QUERY,riggledo,"@imbanditspal to each her own, I say!  ",
4,1468022485,Mon Apr 06 23:18:22 PDT 2009,NO_QUERY,coreybuffett,"ok so the twilight book is pretty addicting, chapter 6, now its time for some sleep.. Good Night Tweeps ",
4,1468022518,Mon Apr 06 23:18:23 PDT 2009,NO_QUERY,MTsiaklides,@katdogs Ya I'm first generation here in the states so my parents and grandparents mainly speak Greek.  Yiayia's are the best! ,
4,1468022584,Mon Apr 06 23:18:24 PDT 2009,NO_QUERY,tamlaras,@shakn if you make samosas regularly ,
4,1468022603,Mon Apr 06 23:18:24 PDT 2009,NO_QUERY,jon_kwong,@jentheju don't cry ,
4,1468022758,Mon Apr 06 23:18:27 PDT 2009,NO_QUERY,zabrodin,just signed in ,
4,1468022835,Mon Apr 06 23:18:28 PDT 2009,NO_QUERY,una_avion2010,"@suitelifeofkell yeah, well, we'll still talk about it, he just wont have any idea  plus i havent even talked ta him bout it yet",
4,1468022877,Mon Apr 06 23:18:29 PDT 2009,NO_QUERY,born2shine4ever,@DontaStorey Boy stop Pssh!  What you been up to?,
4,1468023058,Mon Apr 06 23:18:32 PDT 2009,NO_QUERY,heartwoahome,yay finally  lmao,
4,1468023112,Mon Apr 06 23:18:33 PDT 2009,NO_QUERY,sanatawileh,Morning everyone! What a beautiful Day...Yay! ,
4,1468023120,Mon Apr 06 23:18:36 PDT 2009,NO_QUERY,miatrimboli,"late night mcd's run and back for more homework. ahhh, the life ",
4,1468023130,Mon Apr 06 23:18:33 PDT 2009,NO_QUERY,mydesire,ok... headed to bed. tomorrow I open shop for freddy and eddy ,
4,1468023132,Mon Apr 06 23:18:35 PDT 2009,NO_QUERY,kethni,Mucho research to do today if I want to crack on with 2nd sweet charity auction fic - and I really really do ,
4,1468023135,Mon Apr 06 23:18:33 PDT 2009,NO_QUERY,lynseypeterson,Went to the Dooce book signing.  Got my book signed.  Made an ass of myself.  But otherwise a good time. ,
4,1468023156,Mon Apr 06 23:18:34 PDT 2009,NO_QUERY,thelonefoodie,@citrusandcandy because of the movie or the person asking you out? ,
4,1468023183,Mon Apr 06 23:18:34 PDT 2009,NO_QUERY,HeatherMaine,I really hope im getting better. The nyquil is making me say good night. @marielxo hope you had a good time ,
4,1468023189,Mon Apr 06 23:18:36 PDT 2009,NO_QUERY,couurtneyy,@rachhiiee_ im sorry im not a neetball deeeeb.   nah jennys mine  she talks to me on facebook.,
4,1468023210,Mon Apr 06 23:18:35 PDT 2009,NO_QUERY,cheeaun,@ruhanirabin and again this would help  http://technorati.com/tag/barcampkl,
4,1468023239,Mon Apr 06 23:18:35 PDT 2009,NO_QUERY,mayveleezet,day 2 is almost over!  i can't wait to eat wade...hehe...,
4,1468023308,Mon Apr 06 23:18:37 PDT 2009,NO_QUERY,shannaleigh,@voodooexp2009 i will give my first born to have ghostland observatory at voodoo again ,
4,1468023369,Mon Apr 06 23:18:38 PDT 2009,NO_QUERY,Marge_Inovera,"i'm thinking i'm blessed that ive a cmputr &amp; a fireplace on ths cold evening. Feeling content, I shall scuttle on off 2 bd  Nite all",
4,1468023430,Mon Apr 06 23:18:39 PDT 2009,NO_QUERY,aparna_s,there are times when we surprise ourselves by exceeding expectations! and when others notice that.. it surely feels good ,
4,1468023545,Mon Apr 06 23:18:41 PDT 2009,NO_QUERY,Rotae,Back from camp!! YAY!! What did I miss? ,
